Unnamed: 0,id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified,hour,date,vaccine name,product name,company name,side effects,risks,benefits,vaccine benefits,organization,vaccine type,regulatory status,clinical trial phase,vaccination campaign,adverse reaction,immunization rate,public health policy,vaccine efficacy,vaccine safety,population segment,marketing strategy,public opinion,government funding,regulatory decision,economic impact
84,1456239612381310980,https://twitter.com/Viktoriaduz1/status/1456239612381310980,Thu Nov 04 12:39:13 +0000 2021,2021-11-04 12:39:13,Viktoriaduz1,"Le groupe Ventavia, chargé par Pfizer d'évaluer l'efficacité de son vaccin, a «falsifié des données» et «tardé à assurer le suivi d'effets secondaires», selon un article du British Medical Journal. #COVID19  https://t.co/M6zeZJoaAY",retweet,,covid19,,,7552,,,,fr,,,6245,1.4559728391405647e+18,Le_Figaro,8350912.0,<a href=,1428363829482639368,Thu Aug 19 14:31:10 +0000 2021,True,,21261,114,73,1,,Viktoriaduz,4864,,,FALSE,12,2021-11-04,Le groupe Ventavia,,,,,,,Pfizer,,,,,,,,,,,,,,,
85,1452874050234208256,https://twitter.com/coustantinou/status/1452874050234208256,Tue Oct 26 05:45:41 +0000 2021,2021-10-26 05:45:41,coustantinou,"MODERNA n'a JAMAIS rien commercialisé avant ce Covid ! C'était une ENTREPRISE BIDON !!! Et en avril 2020 !!!!!!!!!! soudainement, elle a commencé les tests SUR LES HUMAINS !!!!!!!!!!!! de son vaccin de la mort ! Mais quel IDIOT peut y croire ?????? https://t.co/8vOumrFO8B https://t.co/SYEAQL1Whi",retweet,,,,,2,,,,fr,,,1,1.4527616697765765e+18,NathalieBoisse7,1.309084876415656e+18,<a href=,2348156000,Mon Feb 17 08:37:42 +0000 2014,False,,23585,209,2329,6,,constantin,8854,,,FALSE,5,2021-10-26,,,"MODERNA, BIDON",,,,,,,,,,,,,,,HUMAINS,,,,,
86,1464574428252147712,https://twitter.com/PhilippeGerbie7/status/1464574428252147712,Sat Nov 27 12:38:48 +0000 2021,2021-11-27 12:38:48,PhilippeGerbie7,Je crois qu'elle fera pas de 3 ème dose....  #ScandalePfizer  #pfizergate  #Pfizer  #DictatureSanitaire  #PassSanitaire  #manifs27novembre  #NonAuPassDeLaHonte  #NonAuPassSanitaire  #NonAuVaccinObligatoire #Covid_19 #COVID19  #VaccineSideEffects @LCI @BFMTV @CNEWS https://t.co/QniAZoSCqG,quote,,scandalepfizer pfizergate pfizer dictaturesanitaire passsanitaire manifs27novembre nonaupassdelahonte nonaupasssanitaire nonauvaccinobligatoire covid_19 covid19 vaccinesideeffects,,https://twitter.com/verity_france/status/1464541557483311106,2,,,,fr,,False,4,1.464541557483311e+18,verity_france,1.453743157963858e+18,<a href=,1422142590049300480,Mon Aug 02 10:31:11 +0000 2021,False,🇨🇵🇨🇵🇨🇵 Resistance Liberté Patriote 🇨🇵🇨🇵🇨🇵,11006,78,19,1,,Philippe Gerbier,12880,,,FALSE,12,2021-11-27,"DictatureSanitaire, PassSanitaire, NonAuPassSanitaire",,Pfizer,VaccineSideEffects,,,,"LCI, BFMTV, CNEWS",,,,,,,,,,,,,,,
87,1461083695415279617,https://twitter.com/Blablablog4669/status/1461083695415279617,Wed Nov 17 21:27:53 +0000 2021,2021-11-17 21:27:53,Blablablog4669,"Quand @GabrielAttal n'a pas de tableaux chiffrés à présenter, il peut raconter n'importe quoi ! Et quand le rapport de l'@ansm montre qu'il y a bien eu au moins 906 morts du #vaccin en #France, @olivierveran se cache ! Quel cirque ce gouvernement d'@EmmanuelMacron ! #pfizer https://t.co/XVW22tIrTQ",quote,,vaccin france pfizer,,https://twitter.com/ConflitsFrance/status/1460955141708947461,0,,,,fr,,False,0,1.4609551417089475e+18,ConflitsFrance,971820228.0,<a href=,1370354484895965188,Fri Mar 12 12:42:33 +0000 2021,False,Cette onomatopée désigne les expressions ampoulées et conventionnelles qui permettent aux politiques de vous entretenir d’espoirs chimériques ! 🇫🇷 🇨🇭,1405,452,869,3,Occitanie Cathare 🏰,#BlaBlaBlog 🕵️,4886,,,FALSE,21,2021-11-17,pfizer,,,,,,,ansm,,,,,,,,,,,,,,,
88,1373016778884911106,https://twitter.com/brain_stimulus/status/1373016778884911106,Fri Mar 19 21:01:24 +0000 2021,2021-03-19 21:01:24,brain_stimulus,UK : 5 personnes de 19 à 59 ans ont eu un caillot de sang dans le cerveau (dont un fatal). C'est rarissime en temps normal. Ils avaient été vaccinés avant (Astra Zeneca). Le regulateur parle de coincidence. https://t.co/7YJo66gCwK,retweet,,,,,483,,,,fr,,,377,1.3728738791615693e+18,AldoSterone111,320275643.0,<a href=,1322088049594032129,Fri Oct 30 08:09:01 +0000 2020,False,Nous avons le droit d'être intelligent. Didier Raoult,28253,535,2930,0,,Philippe T,32221,,,False,21,2021-03-19,Astra Zeneca,,,,,,,,,Le regulateur,,,,,,,,,,,,,
89,1340235152656637952,https://twitter.com/dtzb/status/1340235152656637952,Sat Dec 19 09:58:55 +0000 2020,2020-12-19 09:58:55,dtzb,📢Swissmedic autorise le premier vaccin contre le COVID-19 en Suisse Autorisation du vaccin de Pfizer/BioNTech après une évaluation soigneuse du rapport bénéfice-risque dans le cadre de l’examen en continu https://t.co/pUyPjliYqc,retweet,,,,,80,,,,fr,,,70,1.34022694947461e+18,Swissmedic_,786385092.0,<a href=,71923148,Sun Sep 06 00:06:14 +0000 2009,False,"Berlin-lover, Icelandophile, Danophile, Media, Politics, History, News, Languages, Travel, Freedom and Happiness :)",315866,1810,2772,85,Montréal,derteilzeitberliner,173819,,http://derteilzeitberliner.wordpress.com,FALSE,9,2020-12-19,,,"Pfizer, BioNTech",,,,,Swissmedic,,,,,,,,,,,,,,,
90,1360189747868614658,https://twitter.com/DemeKhadim1/status/1360189747868614658,Fri Feb 12 11:31:21 +0000 2021,2021-02-12 11:31:21,DemeKhadim1,"WARNING ! Le vaccin AstraZeneca est administré depuis samedi au personnel soignant. De nombreux effets secondaires ont été constatés et les hôpitaux de Morlaix et de Quimper, ont décidé de suspendre la vaccination. 25% des vaccinés sont en arrêt de travail https://t.co/aj50YTB9a8",retweet,,,,,200,,,,fr,,,135,1.3601213249376133e+18,lolaweb71,608885594.0,<a href=,1213646996940017666,Sun Jan 05 02:24:41 +0000 2020,True,,1159,33,713,0,Monde,Al-khadime,4063,,,False,11,2021-02-12,AstraZeneca,,,effets secondaires,,,,hôpitaux de Morlaix et de Quimper,,,,,,25% des vaccinés,,,,,,,,,
91,1350524610803077127,https://twitter.com/sodemouton/status/1350524610803077127,Sat Jan 16 19:25:33 +0000 2021,2021-01-16 19:25:33,sodemouton,Le Saviez-vous? #LeSaviezVousCOVID La 6° dose du flacon #PfizerBioNTech nest prélevable que sur 1/3 des flacons Pb technique et matériel ?? 1Elle requiert une technique complexe avec une courbe dapprentissage et notamment de préférence des seringues avec aiguilles serties https://t.co/Mo5FHtSC5S,retweet,,lesaviezvouscovid pfizerbiontech,,,107,,,,fr,,,79,1.3504069681298432e+18,CAudigierValett,8.19455136527487e+17,<a href=,1021419375490977792,Mon Jul 23 15:38:50 +0000 2018,False,,5459,84,364,0,,Sodemouton ??,4408,,,False,19,2021-01-16,,,PfizerBioNTech,,,,,,,,,,,,,,,,,,,,
92,1465307399313506304,https://twitter.com/drecfire/status/1465307399313506304,Mon Nov 29 13:11:22 +0000 2021,2021-11-29 13:11:22,drecfire,⁦@le_Parisien⁩ Oserez vous le titre suivant : Huit cas possibles de Creutzfeld jakob après vaccination pfizer. #Mauricette #Maxime ⁦@verity_france⁩ ⁦@AssoCovid⁩  https://t.co/iBswlkPXbh,retweet,,mauricette maxime,,,1223,,,,fr,,,563,1.4652287665239245e+18,Marc_Doyer,4374484241.0,<a href=,1171780233336410119,Wed Sep 11 13:39:36 +0000 2019,False,,24216,112,129,2,,Drecfire 🥕🥕🥕,20751,,,FALSE,13,2021-11-29,Creutzfeld jakob,,"Mauricette, Maxime",,,,,"pfizer, AssoCovid",,,,,,,,,,,,,,,
93,1455104995024592902,https://twitter.com/Nie55412804/status/1455104995024592902,Mon Nov 01 09:30:40 +0000 2021,2021-11-01 09:30:40,Nie55412804,🇮🇹Italie : Ce jeune de 24 ans est décédé d’une hémorragie cérébrale 10 jours après le vaccin Pfizer ! https://t.co/l6lf3XpLPv,retweet,,,,,70,,,,fr,,,71,1.4549434602225132e+18,pasdhypocrisie,1571354522.0,<a href=,1449396100578877442,Sat Oct 16 15:25:49 +0000 2021,True,,1635,3,125,0,,Nie,2356,,,FALSE,9,2021-11-01,,,Pfizer,,,,,,,,,,,,,,,,,,,,
94,1326114742285574144,https://twitter.com/Fatoch51/status/1326114742285574144,Tue Nov 10 10:49:27 +0000 2020,2020-11-10 10:49:27,Fatoch51,"🦠💉 Les groupes pharmaceutiques Pfizer et BioNTech ont annoncé lundi 9 novembre que leur candidat-vaccin contre le #COVID19 serait ""efficace à 90%"".  On fait le point sur ce candidat-vaccin. A dérouler 👇  https://t.co/dlYQO5B4Ca https://t.co/KfgPV0TDNc",retweet,,covid19,,,29,,,,fr,,,20,1.3261106509516677e+18,franceinfoplus,357412940.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1220438465441157120,Thu Jan 23 20:10:03 +0000 2020,False,Parsque je suis passionné de Comics Manga movies et d'Univers Geek en Général 😀,80941,228,1257,9,,Fatoch5,98642,,,FALSE,10,2020-11-10,,,,,,,,"Pfizer, BioNTech",candidat-vaccin,,,,,,,,,,,,,,
95,1405042680380497923,https://twitter.com/mars24100/status/1405042680380497923,Wed Jun 16 06:00:54 +0000 2021,2021-06-16 06:00:54,mars24100,AstraZeneca annonce que son traitement anti-covid est inefficace? https://t.co/ZADnceB3oF via @Réseau International,retweet,,,,https://reseauinternational.net/astrazeneca-annonce-que-son-traitement-anti-covid-est-inefficace/,308,,,,fr,,False,349,1.405033922262671e+18,Krieger66362259,8.120438474339164e+17,<a href=,622657347,Sat Jun 30 06:46:09 +0000 2012,False,Anti-socialiste et Anti-communisme viscérale. Je ne veux plus de partage avec les pompeurs d'aide sociale,97210,3615,4920,51,"Dordogne, Aquitaine",Olivier (matricule 1555),66450,,,False,6,2021-06-16,,,AstraZeneca,,,,,,,,,,,,,,,,,,,,
96,1346036887224537099,https://twitter.com/MargotLitzler/status/1346036887224537099,Mon Jan 04 10:12:56 +0000 2021,2021-01-04 10:12:56,MargotLitzler,Covid-19: le Pr Dominique Le Guludec espère que le vaccin Moderna arrivera cette semaine https://t.co/nAFAzkdMDB,retweet,,,https://pbs.twimg.com/media/Eq31xpqW8AA3IRo.jpg,,93,,,,fr,,False,40,1.3460021026911803e+18,BFMTV,133663801.0,<a href=,2967917705,Thu Jan 08 14:59:16 +0000 2015,False,#soutienPrésidentMacron,21958,694,1687,6,,Fritzette,39073,,,False,10,2021-01-04,Moderna,,,,,,,,,,,,,,,,,,,,,,
97,1429907614645866496,https://twitter.com/yvbbbbb/status/1429907614645866496,Mon Aug 23 20:45:16 +0000 2021,2021-08-23 20:45:16,yvbbbbb,"Peter Doshi royal toujours, Editeur au grand British Medical Journal @bmj_latest reproche à la FDA son approbation du vaccin Pfizer! 👍🙏💪  https://t.co/dlyxTvXLML",retweet,,,,,208,,,,fr,,,140,1.4299064265420347e+18,JLesgards,1.307788463572476e+18,<a href=,299739328,Mon May 16 16:13:48 +0000 2011,False,,17405,179,1504,6,,yv,12856,,,FALSE,20,2021-08-23,Pfizer,,,,,,,British Medical Journal,,,,,,,,,,,,,,FDA,
98,1372166396524830722,https://twitter.com/Am_ande13/status/1372166396524830722,Wed Mar 17 12:42:17 +0000 2021,2021-03-17 12:42:17,Am_ande13,"Au petit dej de la majo, Ferrand a suggéré que si les gens renâclaient à prendre de l'AstraZeneca, on élargisse à de nouvelles personnes pour ne pas gâcher doses. «On va regarder », a répondu Castex. En coprod avec ?@Pauline_Th? ?@mwesfreid? https://t.co/AayjjoWg9D",retweet,,,,,16,,,,fr,,,13,1.372083402732675e+18,olivierbeaumont,320717989.0,<a href=,838125097823109121,Sat Mar 04 20:32:49 +0000 2017,False,Mère de famille - n'appartiens à aucun parti - ne veux pas m'habituer aux attentats - non à GPA - pro IVG ??,4820,227,120,0,Aix en Provence,Am@nde,11336,,,False,12,2021-03-17,AstraZeneca,,"Ferrand, Castex",,,,,,,,,,,,,,,,,,,,
99,1359833203100454917,https://twitter.com/RKerjouan/status/1359833203100454917,Thu Feb 11 11:54:34 +0000 2021,2021-02-11 11:54:34,RKerjouan,L'Espagne modifie son plan de vaccination alors que les décès par #COVID19 restent élevés Ceux qui ont été testés positifs au cours des 6 derniers mois ne doivent pas recevoir le vaccin #AstraZeneca https://t.co/ylIhrRUpOD,retweet,,covid19 astrazeneca,,,1,,,,fr,,,2,1.359832965262545e+18,MarieMarysienka,248794070.0,<a href=,1154766144,Wed Feb 06 18:44:41 +0000 2013,False,« Do your little bit of good where you are. It's those little bits of good put together that overwhelm the world » - Mgr Desmond Tutu,365,776,446,26,New Caledonia (Covid-free),Roger Kerjouan ?,17462,,,False,11,2021-02-11,AstraZeneca,,,,,,,,,,,plan de vaccination,,,,,,,,,,,
100,1347830717850509313,https://twitter.com/RADIVOJEVICZak1/status/1347830717850509313,Sat Jan 09 09:00:59 +0000 2021,2021-01-09 09:00:59,RADIVOJEVICZak1,Deux ex-Pfizer ont fait la demande urgente de stopper immédiatement les vaccins de toutes les marques auprès de la EMA (la partie médicale du siège de l'Europe) #COVID19 https://t.co/otXOjZZq24,retweet,,covid19,,,1128,,,,fr,,,898,1.3475698544931676e+18,TeamFSociety1,1.3374388533895741e+18,<a href=,1208418337199403009,Sat Dec 21 16:06:18 +0000 2019,True,,629,1,56,0,,RADIVOJEVIC Zaklina,412,,,False,9,2021-01-09,,,,,,,,EMA,,,,,,,,,,,,,,,
101,1367878733957365760,https://twitter.com/RehakovaMarketa/status/1367878733957365760,Fri Mar 05 16:44:38 +0000 2021,2021-03-05 16:44:38,RehakovaMarketa,"#COVID #Vaccins La France fera don à la République tchèque de 15000 doses @AstraZeneca, en complement de son soutien actif pour 100 000 doses @pfizer du mécanisme @EU_Commission. Restons solidaires et unis dans le cadre européen de vaccination. @EmmanuelMacron @AndrejBabis ?? https://t.co/IRyoFoZgZ9",retweet,,covid vaccins,,,287,,,,fr,,,33,1.3674975166992463e+18,AlexisDutertre,2831814684.0,<a href=,842758080320487424,Fri Mar 17 15:22:38 +0000 2017,False,Redaktorka pro @hospodarky Tento úet je soukromý. Píspvky nevyjadují názory redakce.,1409,532,716,15,"Brno, ?eská republika",Markéta ?eháková,729,,,False,16,2021-03-05,"AstraZeneca, pfizer",,,,,,,EU_Commission,,,,,,,,,,,,,,,
102,1452379248694603776,https://twitter.com/mimilasardoche/status/1452379248694603776,Sun Oct 24 20:59:31 +0000 2021,2021-10-24 20:59:31,mimilasardoche,Revue de presse : Pfizer confirme que les personnes vaccinées contre le COVID peuvent transmettre des protéines de pointe et nuire aux personnes non vaccinées… https://t.co/Gw8OpdWL5b,retweet,,,,,1353,,,,fr,,,1238,1.4523626114089e+18,CStrateges,1.294502520363135e+18,<a href=,1191564111739531264,Tue Nov 05 03:53:34 +0000 2019,False,"Regroupons-ns!Mettons 100€ chacun ! Ca peut vite faire 100millions, on aura les meilleurs cabinets d'avocats US qui n'aiment perdre !#anti_ARNm",10506,176,348,1,Le maquis,mimilasardoche 🔨 🔩 ⛏,6515,,,FALSE,20,2021-10-24,,,Pfizer,,,,,,,,,,,,,,,"personnes vaccinées contre le COVID, personnes non vaccinées",,,,,
103,1341707865355128833,https://twitter.com/AeroRXRS/status/1341707865355128833,Wed Dec 23 11:30:57 +0000 2020,2020-12-23 11:30:57,AeroRXRS,Uniquement parce que Pfizer ne pourra livrer 90M doses avant février... https://t.co/9Qg85UKu14,retweet,,,,,669,,,,fr,,,234,1.34165943778695e+18,idrissaberkane,2194243029.0,<a href=,560514105,Sun Apr 22 16:59:59 +0000 2012,False,,17632,75,293,0,"Bron, France",Sie Serge,5769,,,FALSE,11,2020-12-23,,,,,,,,Pfizer,,,,,,,,,,,,,,,
104,1384891208439320576,https://twitter.com/cntchlo/status/1384891208439320576,Wed Apr 21 15:26:08 +0000 2021,2021-04-21 15:26:08,cntchlo,Risques de thrombose cérébrale - Après vaccination par Pfizer ou Moderna : 4 sur 1 million - Après vaccination par AstraZeneca : 5 sur 1 million - Après infection à COVID-19 : 39 sur 1 million,retweet,,,,,1429,,,,fr,,,566,1.3848786781197476e+18,ecsdmed,7.765022587920138e+17,<a href=,1173872476184616960,Tue Sep 17 08:13:14 +0000 2019,False,,3505,110,127,0,France,??,2101,,,False,15,2021-04-21,Moderna,,,,Risques,,,"Pfizer, AstraZeneca",,,,,,,,,,,,,,,
105,1368660977135259661,https://twitter.com/BobMan55378189/status/1368660977135259661,Sun Mar 07 20:33:00 +0000 2021,2021-03-07 20:33:00,BobMan55378189,l'Autriche suspend sa campagne de vaccination avec Astrazeneca suite au décès d'une femme de 49 ans et d'autres cas suspects. Ils mettent quoi dans ce,retweet,,,,,590,,,,fr,,,519,1.368593587982721e+18,Yoann_IV,424224274.0,<a href=,1325176532978032641,Sat Nov 07 20:41:42 +0000 2020,False,,4142,42,111,0,,BobMan,6735,,,False,20,2021-03-07,,,,,,,,Astrazeneca,,,,campagne de vaccination,,,,,,,,,,,
106,1397308187653681152,https://twitter.com/City03Lob/status/1397308187653681152,Tue May 25 21:46:47 +0000 2021,2021-05-25 21:46:47,City03Lob,"FLASH I William #Shakespeare est mort. Il était le 1er homme à avoir reçu une dose de vaccin #Pfizer du #COVID19, et est décédé suite à un #AVC. (Daily Mail) #RoyaumeUni",retweet,,shakespeare pfizer covid19 avc royaumeuni,,,3564,,,,fr,,,496,1.397294708292993e+18,ConflitsFrance,971820228.0,<a href=,4593062489,Thu Dec 24 21:10:44 +0000 2015,False,,27654,107,467,3,,runner?,4222,,,False,21,2021-05-25,,,Pfizer,,,,,Daily Mail,,,,,,,,,,,,,,,
107,1361238260534685699,https://twitter.com/khenifra35/status/1361238260534685699,Mon Feb 15 08:57:46 +0000 2021,2021-02-15 08:57:46,khenifra35,"Covid-19. Le vaccin Pfizer/BioNTech efficace à 94%, selon une étude menée sur un million dIsraéliens https://t.co/Z4Asz23SnU",retweet,,,,,12,,,,fr,,,13,1.3612020870952714e+18,OuestFrance,35777570.0,<a href=,2866165487,Fri Nov 07 19:20:09 +0000 2014,False,"Based in IDF, I love London, DubaÏ, Tokyo, Andalusia, Brittany and St-Malo... Working in a worldwide company, I love Sciences & Innovative techs. #LREM",261804,2641,2890,56,Citizen of the World,LREM2022/ Président Macron. Et in love...,65307,,,False,8,2021-02-15,,,"Pfizer, BioNTech",,,,,,,,,,,94%,,,,,,,,,
108,1460306293126746117,https://twitter.com/samza_zaza/status/1460306293126746117,Mon Nov 15 17:58:46 +0000 2021,2021-11-15 17:58:46,samza_zaza,Une nouvelle étude a confirmé que les personnes qui ont été vaccinées contre le #Covid_19 avec 💉#Pfizer produisent des protéines de pointe excessives capables de passer la barrière hémato-encéphalique et de causer des dommages irréparables au cerveau.    https://t.co/LvP4R0280h,retweet,,covid_19 pfizer,,,149,,,,fr,,,158,1.460155423403782e+18,GiNo_2019_nCoV,1.4208057864989696e+18,<a href=,1184244617266585600,Tue Oct 15 23:08:55 +0000 2019,False,,187655,858,910,1,,Samza zaza,85786,,,FALSE,17,2021-11-15,,,Pfizer,,,,,,,,,,,,,,,personnes,,,,,
109,1451809942260928515,https://twitter.com/ProginDaniel/status/1451809942260928515,Sat Oct 23 07:17:18 +0000 2021,2021-10-23 07:17:18,ProginDaniel,Ha bon ! Personnellement j’en doutais pas vu les accords avec Pfizer que le gvt israélien ont passé ! https://t.co/7zedPlXI9G,retweet,,,,,59,,,,fr,,,44,1.451808702592426e+18,Medic4allHuman,3184023196.0,<a href=,855794960523808768,Sat Apr 22 14:46:33 +0000 2017,False,"Si quelqu'un t'a offensé, ne cherche pas à te venger. Assieds-toi au bord de la rivière et bientôt tu verras passer son cadavre. - Lao-Tseu",1684,105,156,0,"Canton de Berne, Suisse ",Progin Daniel,2027,,,FALSE,7,2021-10-23,,,Pfizer,,,,,,,gvt israélien,,,,,,,,,,,,,
110,1382797526529671168,https://twitter.com/PaulineNoack/status/1382797526529671168,Thu Apr 15 20:46:36 +0000 2021,2021-04-15 20:46:36,PaulineNoack,De pire en pire: ?Covid-19 : des vaccins du lot AstraZeneca retirés en Autriche ont été injectés à Blois | Home https://t.co/LDDCDOY8FA,retweet,,,,,1188,,,,fr,,,1188,1.3827732469411471e+18,OSTERElizabeth1,1.2304489559196221e+18,<a href=,130132928,Tue Apr 06 12:07:04 +0000 2010,False,"Directrice de @RCFNormandie276 et Coach de dirigeant, ne prend rien pour acquis, éternelle curieuse #innovation #lifestyle #sustainable #sens #joie #partage",2356,375,637,77,"Rouen, France",Pauline Noack,4585,,https://www.facebook.com/brucke.conseil,False,20,2021-04-15,,,,,,,,AstraZeneca,,,,,,,,,,,,,,,
111,1421863315123363844,https://twitter.com/Fanfandant/status/1421863315123363844,Sun Aug 01 16:00:05 +0000 2021,2021-08-01 16:00:05,Fanfandant,#Covid19 #vaccins Le 'Financial Times' révèle que Pfizer &amp; Moderna ont augmenté les prix de leurs prochaines livraisons à l'#UE.  Le voilà le vrai scandale qui justifierait des protestations &amp; des manifestations de masse. #LevéeDesBrevets #Réquisitions #BienCommun via @repubblica https://t.co/O1cJE9j7Yp,retweet,,covid19 vaccins ue levéedesbrevets réquisitions biencommun,,,182,,,,fr,,,124,1.421855200952922e+18,heimbergch,1213201093.0,<a href=,390902485,Fri Oct 14 18:44:13 +0000 2011,False,On saisit souvent mieux ... quand on ne comprend rien.,3397,53,416,2,Europe,Fanfan,11616,,,FALSE,16,2021-08-01,,,"Pfizer, Moderna",,,,,Financial Times,,,,,,,,,,,,,,,
112,1351089583153442821,https://twitter.com/Amsterkham/status/1351089583153442821,Mon Jan 18 08:50:33 +0000 2021,2021-01-18 08:50:33,Amsterkham,"Dès le début de la guerre du Covid, les sud-africains, ainsi que leurs médecins ou chercheurs s'accordaient à dire qu'ils servaient de cobayes pour #Pfizer et #Moderna.",reply,,pfizer moderna,,,0,Amsterkham,1.3510895812198482e+18,1.1689529667259433e+18,fr,,,0,,,,<a href=,1168952966725943297,Tue Sep 03 18:25:21 +0000 2019,False,La plus grande illusion est de croire qu'il n'y en a pas. Mon HPE en équilibre avec mon HPI. Détecteur de fumistes.,11393,506,272,4,,Arkham Noir,13773,,,False,8,2021-01-18,,,"Pfizer, Moderna",,,,,,,,,,,,,,,sud-africains,,,,,
113,1453275288373170178,https://twitter.com/pierre_1er/status/1453275288373170178,Wed Oct 27 08:20:03 +0000 2021,2021-10-27 08:20:03,pierre_1er,Oh un nouveau variant du covid.  Oh Pfizer qui nous vante sa 3e dose efficace à 95%.  Oh un pass sanitaire en voie de prolongation.   Un jour sans fin ou un narratif épuisé ?,retweet,,,,,4419,,,,fr,,,1389,1.4532309904705615e+18,Poulin2012,474073938.0,<a href=,561992546,Tue Apr 24 12:46:40 +0000 2012,False,Nous entrons dans les heures les plus sombres du vivre-ensemble.,126279,5585,471,329,,Pierre 1er #ToutSaufMacron,341498,,,FALSE,8,2021-10-27,,,Pfizer,,,,,,,,,,,,,3e dose efficace,,,,,,,
114,1383185187069124615,https://twitter.com/cceltika/status/1383185187069124615,Fri Apr 16 22:27:01 +0000 2021,2021-04-16 22:27:01,cceltika,QUAND ALLEZ-VOUS COMPRENDRE QU'IL Y A UN COMBAT A MENER POUR LA VÉRITÉ ! #Macron #StopMacron #COVID #france #Paris #FDO #militaires #gendarmes #gendarmerie #PoliceNationale #crs #COVIDIOTS #fcpe #MasqueObligatoire #EducationNationale #StopConfinement #StopCouvreFeu #Pfizer https://t.co/D16VKjHptW,retweet,,macron stopmacron covid france paris fdo militaires gendarmes gendarmerie policenationale crs covidiots fcpe masqueobligatoire educationnationale stopconfinement stopcouvrefeu pfizer,,,53,,,,fr,,,33,1.383179674394706e+18,aileastick1,1.3768006509572956e+18,<a href=,834649128,Thu Sep 20 03:12:28 +0000 2012,False,Pour la vérité et la libération de l'humanité,12630,71,152,0,14,Celtika\R,7549,,,False,22,2021-04-16,MasqueObligatoire,,Pfizer,,,,,"Macron, FDO, militaires, gendarmes, gendarmerie, PoliceNationale, crs, fcpe, EducationNationale",,,,,,,,,,,,,,,
115,1421899626421100549,https://twitter.com/LeifSiv_Falk/status/1421899626421100549,Sun Aug 01 18:24:23 +0000 2021,2021-08-01 18:24:23,LeifSiv_Falk,"Covid : selon le Financial Times, Pfizer et Moderna auraient augmenté le prix des vaccins en Europe https://t.co/fhVTmJqC7b",original,,,,https://francais.rt.com/international/89228-pfizer-moderna-auraient-augmente-prix-des-vaccins-europe,1,,,,fr,,False,0,,,,<a href=,585436880,Sun May 20 07:04:06 +0000 2012,False,"Français&Scandinave de souche, ICT Customer Relationship in EU #IDentitaireEuropeen #Archeofuturiste #Ecologiste #LPE #NationalisteEuropaïen",27208,1770,3852,58,Europe-Nation,Leif Sivot Falkenberg 🇪🇺 🆔,101014,,,FALSE,18,2021-08-01,,,"Pfizer, Moderna",,,,,Financial Times,,,,,,,,,,,,,,,
116,1404084239730188289,https://twitter.com/alain_perreau/status/1404084239730188289,Sun Jun 13 14:32:24 +0000 2021,2021-06-13 14:32:24,alain_perreau,Le fait qu'on donne une 2e dose Pfizer à la place de la 2è dose AstraZeneca montre bien qu'on est retombé dans une médecine de charlatans. Les médecins de Molière sont de retour. https://t.co/i6W5HOLFdd,retweet,,,,,423,,,,fr,,,243,1.404060375226753e+18,edouardhusson,244881590.0,<a href=,1056927505825832960,Mon Oct 29 15:15:28 +0000 2018,True,,26805,89,58,0,,perreau alain,25322,,,False,14,2021-06-13,,,"Pfizer, AstraZeneca",,,,,,,,,,,,,,,,,,,,
117,1452724437086871555,https://twitter.com/Taoli68438985/status/1452724437086871555,Mon Oct 25 19:51:10 +0000 2021,2021-10-25 19:51:10,Taoli68438985,"😉, la nuit chez Moderna https://t.co/Qm66S6NnQ4",quote,,,,https://twitter.com/SchmerChris/status/1452723529095524353,0,,,,fr,,False,0,1.4527235290955244e+18,SchmerChris,1.23890420514807e+18,<a href=,1119625200130244610,Sat Apr 20 15:33:44 +0000 2019,False,L' idée que l'esprit peut agir sur les événements a toujours existé.,19171,1412,2169,1,,Tao li,9160,,,FALSE,19,2021-10-25,,,Moderna,,,,,,,,,,,,,,,,,,,,
118,1368713873340194823,https://twitter.com/PtitSoleil1/status/1368713873340194823,Mon Mar 08 00:03:11 +0000 2021,2021-03-08 00:03:11,PtitSoleil1,AstraZeneca #COVID19 #vaccin Cest pas beau beau toutes les informations que nous recevons.Alerte a priori gravissime dans les EHPAD allemands.Nous voulons des confirmations SVP &amp; nous voulons les chiffres des décès dans les EHPAD français depuis mars 2020 https://t.co/ADEbC382Sz,retweet,,covid19 vaccin,,,860,,,,fr,,,579,1.3686230867241247e+18,Laissonslespre1,1.2442809313572086e+18,<a href=,745707823,Wed Aug 08 18:31:04 +0000 2012,False,,29884,683,441,4,,Ptit Soleil,23098,,,False,0,2021-03-08,,,AstraZeneca,,,,,EHPAD,,,,,,,,,,,,,,,
