"",id,tweet_url,created_at,parsed_created_at,user_screen_name,text,original_text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified,hour,date,mentioned_accounts,nb_words,nb_chars,nb_mentions,nb_hashtags,nb_urls,emojis,emojis_names,nb_emojis,part,vaccine name,product name,company name,side effects,risks,benefits,vaccine benefits,organization,vaccine type,regulatory status,clinical trial phase,vaccination campaign,adverse reaction,immunization rate,public health policy,vaccine efficacy,vaccine safety,population segment,marketing strategy,public opinion,government funding,regulatory decision,economic impact,sickness name
1030,1315615371823644672,https://twitter.com/SidihamzaD/status/1315615371823644672,Mon Oct 12 11:28:42 +0000 2020,2020-10-12 11:28:42,SidihamzaD,"Le gouvernement américain investit près d'un demi-milliard de dollars dans la mise au point et la distribution à large échelle d'un traitement contre le Covid-19 du laboratoire britannique AstraZeneca, en phase avancée d'essais cliniques.","Le gouvernement américain investit près d'un demi-milliard de dollars dans la mise au point et la distribution à large échelle d'un traitement contre le Covid-19 du laboratoire britannique AstraZeneca, en phase avancée d'essais cliniques. https://t.co/WGgJXfvIwS",retweet,"","","","",5,"","","",fr,"","",2,1315597997615570945,Le360fr,1010998194,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2350315469,Tue Feb 18 10:01:26 +0000 2014,FALSE,"",5259,296,1309,10,"",Sidihamza Drissi,14584,"","",FALSE,11,2020-10-12,"",43,262,0,0,1,"","",0,1,"","",AstraZeneca,"","","","","","","",phase avancée,"","","",Le gouvernement américain,"","","","","","","","",""
1031,1315615920426037248,https://twitter.com/LittleYellowSe1/status/1315615920426037248,Mon Oct 12 11:30:53 +0000 2020,2020-10-12 11:30:53,LittleYellowSe1,Professeur Peronne : Sanofi à demandez a Buzyn de restreindre l’utilisation de l’hydroxychloroquine 3 mois avant la pandémie.,Professeur Peronne : Sanofi à demandez a Buzyn de restreindre l’utilisation de l’hydroxychloroquine 3 mois avant la pandémie.   https://t.co/4iPyioRF1M,retweet,"","","","",178,"","","",fr,"","",151,1315529042683146240,ADuferret,1239667542144229376,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1260655747635056640,Wed May 13 19:40:28 +0000 2020,FALSE,"",31563,424,349,5,"",LittleYellow Seed,28257,"","",FALSE,11,2020-10-12,"",23,151,0,0,1,"","",0,1,"","","","","","","","Sanofi, Buzyn",hydroxychloroquine,"","","","","","","","","","","","","","",""
1032,1315618289712803840,https://twitter.com/cerbere_666/status/1315618289712803840,Mon Oct 12 11:40:17 +0000 2020,2020-10-12 11:40:17,cerbere_666,"L'ancien directeur scientifique de Pfizer déclare que la « deuxième vague » a été truquée lors de tests PCR faussement positifs. ""Le taux de survie [...] est maintenant estimé à 99,8%, comme pour la grippe, avec une immunité antérieure aux lymphocytes T.""","L'ancien directeur scientifique de Pfizer déclare que la « deuxième vague » a été truquée lors de tests PCR faussement positifs. https://t.co/x94JWLfonS ""Le taux de survie [...] est maintenant estimé à 99,8%, comme pour la grippe, avec une immunité antérieure aux lymphocytes T.""",retweet,"","","","",40,"","","",fr,"","",31,1315412935741779974,jl_proulx,2285987863,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1242071543506710529,Mon Mar 23 12:51:57 +0000 2020,FALSE,"Ne verra plus jamais la race humaine de la même manière, déçu.",21087,202,71,2,"Longueuil, Québec",Cerbère666,2463,"","",FALSE,11,2020-10-12,"",45,279,0,0,1,"","",0,1,"","","","","","","",Pfizer,"","","",deuxième vague,"","taux de survie, 99,8%","","","","","","","","","",""
1033,1315619787905605632,https://twitter.com/RabineDesBois/status/1315619787905605632,Mon Oct 12 11:46:15 +0000 2020,2020-10-12 11:46:15,RabineDesBois,5 @Renault_fr @Airbus @SanofiFR @SchneiderElecFR qui ont bénéficié d'aides publiques #COVID19 ont annoncé des milliers de suppressions d'emplois Le rapport est ici : #AlloBercy,5⃣@Renault_fr @Airbus @SanofiFR @SchneiderElecFR  qui ont bénéficié d'aides publiques #COVID19 ont annoncé des milliers de suppressions d'emplois  Le rapport est ici : https://t.co/rLy0pemFNf  #AlloBercy https://t.co/5sENmpAIgw,retweet,"",covid19 allobercy,"","",70,"","","",fr,"","",64,1315555063151108101,MaximCombes,80122680,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",897216375269335040,Mon Aug 14 22:00:28 +0000 2017,FALSE,"""A force de mépris pour la démocratie, on prépare la nation à choisir son avenir hors de la démocratie""  Benoît Hamon, 29 février 2020",46424,170,200,1,"Paris, France",Nouchka75 #LesLampesAHuileSontMesAmish,32116,"","",FALSE,11,2020-10-12,Renault_fr Airbus SanofiFR SchneiderElecFR,33,227,4,2,2,"","",0,1,"","","","","","","","Renault_fr, Airbus, SanofiFR, SchneiderElecFR, AlloBercy","","","","","","","","","","","","",aides publiques,"","",""
1034,1315620841539936256,https://twitter.com/Franchouillard7/status/1315620841539936256,Mon Oct 12 11:50:26 +0000 2020,2020-10-12 11:50:26,Franchouillard7,Professeur Peronne : Sanofi à demandez a Buzyn de restreindre l’utilisation de l’hydroxychloroquine 3 mois avant la pandémie.,Professeur Peronne : Sanofi à demandez a Buzyn de restreindre l’utilisation de l’hydroxychloroquine 3 mois avant la pandémie.   https://t.co/4iPyioRF1M,retweet,"","","","",178,"","","",fr,"","",151,1315529042683146240,ADuferret,1239667542144229376,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1249309699956248577,Sun Apr 12 12:13:50 +0000 2020,FALSE,Trentenaire souverainiste. Le Frexit m'excite. WWG1WGA,15196,205,152,0,"Tarn, Midi-Pyrénées",Le Franchouillard,10089,"","",FALSE,11,2020-10-12,"",23,151,0,0,1,"","",0,1,"","","","","","","","Sanofi, Buzyn",hydroxychloroquine,"","","","","","","","","","","","","","",""
1035,1315621175427465216,https://twitter.com/MartialPetiot/status/1315621175427465216,Mon Oct 12 11:51:45 +0000 2020,2020-10-12 11:51:45,MartialPetiot,5 @Renault_fr @Airbus @SanofiFR @SchneiderElecFR qui ont bénéficié d'aides publiques #COVID19 ont annoncé des milliers de suppressions d'emplois Le rapport est ici : #AlloBercy,5⃣@Renault_fr @Airbus @SanofiFR @SchneiderElecFR  qui ont bénéficié d'aides publiques #COVID19 ont annoncé des milliers de suppressions d'emplois  Le rapport est ici : https://t.co/rLy0pemFNf  #AlloBercy https://t.co/5sENmpAIgw,retweet,"",covid19 allobercy,"","",70,"","","",fr,"","",64,1315555063151108101,MaximCombes,80122680,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2279948196,Tue Jan 07 03:30:39 +0000 2014,FALSE,"We need a citizens' partnership from both sides to defeat TTIP. Interests of US and EU citizens reside in mutual respect, plus we both need to take back control",30392,1007,3183,92,"",Martial Petiot,64925,"","",FALSE,11,2020-10-12,Renault_fr Airbus SanofiFR SchneiderElecFR,33,227,4,2,2,"","",0,1,"","","","","","","","Renault_fr, Airbus, SanofiFR, SchneiderElecFR, AlloBercy","","","","","","","","","","","","",aides publiques,"","",""
1036,1315622346716315648,https://twitter.com/alibabouin2/status/1315622346716315648,Mon Oct 12 11:56:25 +0000 2020,2020-10-12 11:56:25,alibabouin2,Le directeur scientifique de Pfizer déclare que la «deuxième vague» a été truquée sur des tests COVID faux positifs. «la pandémie est terminée»,➡️Le directeur scientifique de Pfizer déclare que la «deuxième vague» a été truquée sur des tests COVID faux positifs.  ➡️«la pandémie est terminée»  https://t.co/PsCdqgpBeo,retweet,"","","","",1127,"","","",fr,"","",960,1308911787522379776,Carpesos,1255241053,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",422022430,Sat Nov 26 18:07:43 +0000 2011,FALSE,A cheval entre trois cultures et défenseur des libertés individuelles ; mais très conservateur des principes de base de chacune d’elle .,1437,221,822,5,🇨🇦,Alibaba,5393,"","",FALSE,11,2020-10-12,"",28,173,0,0,1,"➡️, ➡️","right arrow, right arrow",2,1,"","","","","","","",Pfizer,"","","",deuxième vague,"","","","","","","","","","","",""
1037,1315622390613921794,https://twitter.com/MaliaRibichini/status/1315622390613921794,Mon Oct 12 11:56:35 +0000 2020,2020-10-12 11:56:35,MaliaRibichini,5 @Renault_fr @Airbus @SanofiFR @SchneiderElecFR qui ont bénéficié d'aides publiques #COVID19 ont annoncé des milliers de suppressions d'emplois Le rapport est ici : #AlloBercy,5⃣@Renault_fr @Airbus @SanofiFR @SchneiderElecFR  qui ont bénéficié d'aides publiques #COVID19 ont annoncé des milliers de suppressions d'emplois  Le rapport est ici : https://t.co/rLy0pemFNf  #AlloBercy https://t.co/5sENmpAIgw,retweet,"",covid19 allobercy,"","",70,"","","",fr,"","",64,1315555063151108101,MaximCombes,80122680,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2925697487,Tue Dec 16 20:01:37 +0000 2014,FALSE,"",72198,126,129,0,"",choupette,51351,"","",FALSE,11,2020-10-12,Renault_fr Airbus SanofiFR SchneiderElecFR,33,227,4,2,2,"","",0,1,"","","","","","","","Renault_fr, Airbus, SanofiFR, SchneiderElecFR, AlloBercy","","","","","","","","","","","","",aides publiques,"","",""
1038,1315623075753398273,https://twitter.com/mousset100853/status/1315623075753398273,Mon Oct 12 11:59:19 +0000 2020,2020-10-12 11:59:19,mousset100853,5 @Renault_fr @Airbus @SanofiFR @SchneiderElecFR qui ont bénéficié d'aides publiques #COVID19 ont annoncé des milliers de suppressions d'emplois Le rapport est ici : #AlloBercy,5⃣@Renault_fr @Airbus @SanofiFR @SchneiderElecFR  qui ont bénéficié d'aides publiques #COVID19 ont annoncé des milliers de suppressions d'emplois  Le rapport est ici : https://t.co/rLy0pemFNf  #AlloBercy https://t.co/5sENmpAIgw,retweet,"",covid19 allobercy,"","",70,"","","",fr,"","",64,1315555063151108101,MaximCombes,80122680,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",945926650843287552,Wed Dec 27 07:57:42 +0000 2017,FALSE,"",7434,56,140,0,"",mousset,5216,"","",FALSE,11,2020-10-12,Renault_fr Airbus SanofiFR SchneiderElecFR,33,227,4,2,2,"","",0,1,"","","","","","","","Renault_fr, Airbus, SanofiFR, SchneiderElecFR, AlloBercy","","","","","","","","","","","","",aides publiques,"","",""
1039,1315623758342819842,https://twitter.com/HWilliam2/status/1315623758342819842,Mon Oct 12 12:02:01 +0000 2020,2020-10-12 12:02:01,HWilliam2,Professeur Peronne : Sanofi à demandez a Buzyn de restreindre l’utilisation de l’hydroxychloroquine 3 mois avant la pandémie.,Professeur Peronne : Sanofi à demandez a Buzyn de restreindre l’utilisation de l’hydroxychloroquine 3 mois avant la pandémie.   https://t.co/4iPyioRF1M,retweet,"","","","",178,"","","",fr,"","",152,1315529042683146240,ADuferret,1239667542144229376,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1291721241397788673,Fri Aug 07 13:02:17 +0000 2020,TRUE,"",58248,142,9,2,"",HWilliam,70034,"","",FALSE,12,2020-10-12,"",23,151,0,0,1,"","",0,1,"","","","","","","","Sanofi, Buzyn",hydroxychloroquine,"","","","","","","","","","","","","","",""
1040,1315624005597048832,https://twitter.com/MelinaVerde1/status/1315624005597048832,Mon Oct 12 12:03:00 +0000 2020,2020-10-12 12:03:00,MelinaVerde1,5 @Renault_fr @Airbus @SanofiFR @SchneiderElecFR qui ont bénéficié d'aides publiques #COVID19 ont annoncé des milliers de suppressions d'emplois Le rapport est ici : #AlloBercy,5⃣@Renault_fr @Airbus @SanofiFR @SchneiderElecFR  qui ont bénéficié d'aides publiques #COVID19 ont annoncé des milliers de suppressions d'emplois  Le rapport est ici : https://t.co/rLy0pemFNf  #AlloBercy https://t.co/5sENmpAIgw,retweet,"",covid19 allobercy,"","",68,"","","",fr,"","",63,1315555063151108101,MaximCombes,80122680,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",874342565914529792,Mon Jun 12 19:08:07 +0000 2017,FALSE,"Définitivement revoltée par l'injustice de ce monde capitaliste nul, moche et méchant. #RendezToutCeQueVousNousAvezVoleDontLaDemocratie",109143,1651,1376,5,"",🍏 MelinaVerde 🐝 796🍒🔻,76559,"",https://mamot.fr/@melinaverde,FALSE,12,2020-10-12,Renault_fr Airbus SanofiFR SchneiderElecFR,33,227,4,2,2,"","",0,1,"","","","","","","","Renault_fr, Airbus, SanofiFR, SchneiderElecFR, AlloBercy","","","","","","","","","","","","",aides publiques,"","",""
1041,1315624164980592640,https://twitter.com/venere_sam/status/1315624164980592640,Mon Oct 12 12:03:38 +0000 2020,2020-10-12 12:03:38,venere_sam,5 @Renault_fr @Airbus @SanofiFR @SchneiderElecFR qui ont bénéficié d'aides publiques #COVID19 ont annoncé des milliers de suppressions d'emplois Le rapport est ici : #AlloBercy,5⃣@Renault_fr @Airbus @SanofiFR @SchneiderElecFR  qui ont bénéficié d'aides publiques #COVID19 ont annoncé des milliers de suppressions d'emplois  Le rapport est ici : https://t.co/rLy0pemFNf  #AlloBercy https://t.co/5sENmpAIgw,retweet,"",covid19 allobercy,"","",68,"","","",fr,"","",63,1315555063151108101,MaximCombes,80122680,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1287642996591206400,Mon Jul 27 06:56:39 +0000 2020,FALSE,"Sysadmin Unix / Flux défroqué, à gauche de la gauche de la gauche .. PHI :p photographe amateur à mes heures perdues ... RN et leurs affiliés  (UPR) = bloqués",8815,1285,1418,4,France,SnowCat,11820,"","",FALSE,12,2020-10-12,Renault_fr Airbus SanofiFR SchneiderElecFR,33,227,4,2,2,"","",0,1,"","","","","","","","Renault_fr, Airbus, SanofiFR, SchneiderElecFR, AlloBercy","","","","","","","","","","","","",aides publiques,"","",""
1042,1315625301465071617,https://twitter.com/kocherchristia4/status/1315625301465071617,Mon Oct 12 12:08:09 +0000 2020,2020-10-12 12:08:09,kocherchristia4,Professeur Peronne : Sanofi à demandez a Buzyn de restreindre l’utilisation de l’hydroxychloroquine 3 mois avant la pandémie.,Professeur Peronne : Sanofi à demandez a Buzyn de restreindre l’utilisation de l’hydroxychloroquine 3 mois avant la pandémie.   https://t.co/4iPyioRF1M,retweet,"","","","",178,"","","",fr,"","",152,1315529042683146240,ADuferret,1239667542144229376,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1110236369916432388,Mon Mar 25 17:45:52 +0000 2019,FALSE,TROM XUA SNOC,114077,1248,2870,1,France St Sauveur 70,kocher christian,41891,"","",FALSE,12,2020-10-12,"",23,151,0,0,1,"","",0,1,"","","","","","","","Sanofi, Buzyn",hydroxychloroquine,"","","","","","","","","","","","","","",""
1043,1315626569973534720,https://twitter.com/undertheweathe2/status/1315626569973534720,Mon Oct 12 12:13:12 +0000 2020,2020-10-12 12:13:12,undertheweathe2,@AlexTerieur77 @SanofiFR A condition que les fumeurs payent tous les frais de leur cancer du poumon et les fêtards les frais de réanimation liés au covid,@AlexTerieur77 @SanofiFR A condition que les fumeurs payent tous les frais de leur cancer du poumon et les fêtards les frais de réanimation liés au covid,reply,"","","","",0,AlexTerieur77,1312764449686614017,788705944695894016,fr,"","",0,"","","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1064153826515656704,Sun Nov 18 13:50:18 +0000 2018,FALSE,"",24710,125,96,0,"",undertheweather6342,14803,"","",FALSE,12,2020-10-12,AlexTerieur77 SanofiFR,26,153,2,0,0,"","",0,1,"","","","","","","",SanofiFR,"","","","","","","","","","fumeurs, fêtards","","","","","",""
1044,1315626885032800259,https://twitter.com/humain974/status/1315626885032800259,Mon Oct 12 12:14:27 +0000 2020,2020-10-12 12:14:27,humain974,Le directeur scientifique de Pfizer déclare que la «deuxième vague» a été truquée sur des tests COVID faux positifs. «la pandémie est terminée»,➡️Le directeur scientifique de Pfizer déclare que la «deuxième vague» a été truquée sur des tests COVID faux positifs.  ➡️«la pandémie est terminée»  https://t.co/PsCdqgpBeo,retweet,"","","","",1126,"","","",fr,"","",961,1308911787522379776,Carpesos,1255241053,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",861618761622855681,Mon May 08 16:28:15 +0000 2017,FALSE,OEMIIOYAGAA dans l'océan indien,182080,1631,2274,15,La Réunion,Humain974,143694,"",https://wolf424.wixsite.com/ummo,FALSE,12,2020-10-12,"",28,173,0,0,1,"➡️, ➡️","right arrow, right arrow",2,1,"","","","","","","",Pfizer,"","","",deuxième vague,"","","","","","","","","","","",""
1045,1315627596239994880,https://twitter.com/lenfantdabord/status/1315627596239994880,Mon Oct 12 12:17:16 +0000 2020,2020-10-12 12:17:16,lenfantdabord,Le directeur scientifique de Pfizer déclare que la «deuxième vague» a été truquée sur des tests COVID faux positifs. «la pandémie est terminée»,➡️Le directeur scientifique de Pfizer déclare que la «deuxième vague» a été truquée sur des tests COVID faux positifs.  ➡️«la pandémie est terminée»  https://t.co/PsCdqgpBeo,retweet,"","","","",1126,"","","",fr,"","",961,1308911787522379776,Carpesos,1255241053,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3094531420,Wed Mar 18 13:25:54 +0000 2015,FALSE,Parce que l'enfant est l'avenir de l'Homme,449,452,456,28,"",LEGRAND Albert #4307,26179,"","",FALSE,12,2020-10-12,"",28,173,0,0,1,"➡️, ➡️","right arrow, right arrow",2,1,"","","","","","","",Pfizer,"","","",deuxième vague,"","","","","","","","","","","",""
1046,1315627610743898114,https://twitter.com/rwiscoming/status/1315627610743898114,Mon Oct 12 12:17:20 +0000 2020,2020-10-12 12:17:20,rwiscoming,Le directeur scientifique de Pfizer déclare que la «deuxième vague» a été truquée sur des tests COVID faux positifs. «la pandémie est terminée»,➡️Le directeur scientifique de Pfizer déclare que la «deuxième vague» a été truquée sur des tests COVID faux positifs.  ➡️«la pandémie est terminée»  https://t.co/PsCdqgpBeo,retweet,"","","","",1126,"","","",fr,"","",961,1308911787522379776,Carpesos,1255241053,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1313104488711049217,Mon Oct 05 13:11:49 +0000 2020,FALSE,"You can't stop the waves, but you can learn how to surf.",5812,44,9,0,"",RED.WAVE.,803,"","",FALSE,12,2020-10-12,"",28,173,0,0,1,"➡️, ➡️","right arrow, right arrow",2,1,"","","","","","","",Pfizer,"","","",deuxième vague,"","","","","","","","","","","",""
1047,1315628461042601991,https://twitter.com/LEBIHANYann2/status/1315628461042601991,Mon Oct 12 12:20:42 +0000 2020,2020-10-12 12:20:42,LEBIHANYann2,Le directeur scientifique de Pfizer déclare que la «deuxième vague» a été truquée sur des tests COVID faux positifs. «la pandémie est terminée»,➡️Le directeur scientifique de Pfizer déclare que la «deuxième vague» a été truquée sur des tests COVID faux positifs.  ➡️«la pandémie est terminée»  https://t.co/PsCdqgpBeo,retweet,"","","","",1126,"","","",fr,"","",961,1308911787522379776,Carpesos,1255241053,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1283911354533982208,Thu Jul 16 23:48:39 +0000 2020,FALSE,"Candidat aux Européennes 2019 (Liste Alliance Jaune - 7ème) Affilié à aucun parti, ni syndicat, ni association ou organisation. Mes tweets n’engagent que moi.",13090,809,191,4,"",Yann LE BIHAN Officiel 🌵⚖️,26127,"","",FALSE,12,2020-10-12,"",28,173,0,0,1,"➡️, ➡️","right arrow, right arrow",2,1,"","","","","","","",Pfizer,"","","",deuxième vague,"","","","","","","","","","","",""
1048,1315629983839252482,https://twitter.com/OhmFred/status/1315629983839252482,Mon Oct 12 12:26:46 +0000 2020,2020-10-12 12:26:46,OhmFred,Professeur Peronne : Sanofi à demandez a Buzyn de restreindre l’utilisation de l’hydroxychloroquine 3 mois avant la pandémie.,Professeur Peronne : Sanofi à demandez a Buzyn de restreindre l’utilisation de l’hydroxychloroquine 3 mois avant la pandémie.   https://t.co/4iPyioRF1M,retweet,"","","","",178,"","","",fr,"","",152,1315529042683146240,ADuferret,1239667542144229376,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1253095574565502976,Wed Apr 22 22:57:37 +0000 2020,FALSE,Franbritalo pure sang... non profit truth seeker...,3837,62,255,0,"",@Ohm,1289,"","",FALSE,12,2020-10-12,"",23,151,0,0,1,"","",0,1,"","","","","","","","Sanofi, Buzyn",hydroxychloroquine,"","","","","","","","","","","","","","",""
1049,1315632330208354307,https://twitter.com/QuebecmediaGC/status/1315632330208354307,Mon Oct 12 12:36:05 +0000 2020,2020-10-12 12:36:05,QuebecmediaGC,Professeur Peronne : Sanofi à demandez a Buzyn de restreindre l’utilisation de l’hydroxychloroquine 3 mois avant la pandémie.,Professeur Peronne : Sanofi à demandez a Buzyn de restreindre l’utilisation de l’hydroxychloroquine 3 mois avant la pandémie.   https://t.co/4iPyioRF1M,retweet,"","","","",178,"","","",fr,"","",152,1315529042683146240,ADuferret,1239667542144229376,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",599355616,Mon Jun 04 16:01:03 +0000 2012,FALSE,Guy Choquette est Journaliste et Éditeur de web journaux . Chanteur et professeur de danse en ligne pour les personnes âgées.,2026,192,207,1,"",Québec media Guy Choquette,6288,"","",FALSE,12,2020-10-12,"",23,151,0,0,1,"","",0,1,"","","","","","","","Sanofi, Buzyn",hydroxychloroquine,"","","","","","","","","","","","","","",""
1050,1315632646198706178,https://twitter.com/fxp1bb2/status/1315632646198706178,Mon Oct 12 12:37:20 +0000 2020,2020-10-12 12:37:20,fxp1bb2,Le directeur scientifique de Pfizer déclare que la «deuxième vague» a été truquée sur des tests COVID faux positifs. «la pandémie est terminée»,➡️Le directeur scientifique de Pfizer déclare que la «deuxième vague» a été truquée sur des tests COVID faux positifs.  ➡️«la pandémie est terminée»  https://t.co/PsCdqgpBeo,retweet,"","","","",1127,"","","",fr,"","",961,1308911787522379776,Carpesos,1255241053,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",880761766413840384,Fri Jun 30 12:15:43 +0000 2017,TRUE,"",3034,229,1622,0,"",Question SsRéponse,5011,"","",FALSE,12,2020-10-12,"",28,173,0,0,1,"➡️, ➡️","right arrow, right arrow",2,1,"","","","","","","",Pfizer,"","","",deuxième vague,"","","","","","","","","","","",""
1051,1315637126227206145,https://twitter.com/mariefabienne10/status/1315637126227206145,Mon Oct 12 12:55:08 +0000 2020,2020-10-12 12:55:08,mariefabienne10,Professeur Peronne : Sanofi à demandé à Buzyn de restreindre l’utilisation de l’hydroxychloroquine 3 mois avant la pandémie.,Professeur Peronne : Sanofi à demandé à Buzyn de restreindre l’utilisation de l’hydroxychloroquine 3 mois avant la pandémie. https://t.co/schGbrDIaD,original,"","","",http://www.profession-gendarme.com/professeur-peronne-sanofi-a-demandez-a-buzyn-de-restreindre-lutilisation-de-lhydroxychloroquine-3-mois-avant-la-pandemie/,0,"","","",fr,"",FALSE,0,"","","","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1287735861535223815,Mon Jul 27 13:05:45 +0000 2020,FALSE,Pour la liberté. A la recherche de la vérité.,251,1003,1608,0,"Calvados, Basse-Normandie",marie fabienne,3666,"","",FALSE,12,2020-10-12,"",23,148,0,0,1,"","",0,1,"","","","","","","","Sanofi, Buzyn",hydroxychloroquine,"","","","","","","","","","","","","","",""
1052,1315638143278886915,https://twitter.com/PhoenixPioupiou/status/1315638143278886915,Mon Oct 12 12:59:11 +0000 2020,2020-10-12 12:59:11,PhoenixPioupiou,Le directeur scientifique de Pfizer déclare que la «deuxième vague» a été truquée sur des tests COVID faux positifs. «la pandémie est terminée»,➡️Le directeur scientifique de Pfizer déclare que la «deuxième vague» a été truquée sur des tests COVID faux positifs.  ➡️«la pandémie est terminée»  https://t.co/PsCdqgpBeo,retweet,"","","","",1127,"","","",fr,"","",961,1308911787522379776,Carpesos,1255241053,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1275215395549589507,Mon Jun 22 23:54:08 +0000 2020,FALSE,"",841,144,648,0,"",Phoenix pioupiou,1237,"","",FALSE,12,2020-10-12,"",28,173,0,0,1,"➡️, ➡️","right arrow, right arrow",2,1,"","","","","","","",Pfizer,"","","",deuxième vague,"","","","","","","","","","","",""
1053,1315638572289064960,https://twitter.com/MichelGuenette3/status/1315638572289064960,Mon Oct 12 13:00:53 +0000 2020,2020-10-12 13:00:53,MichelGuenette3,AstraZeneca : les États-Unis investissent dans un traitement contre la COVID-19 | JDM,AstraZeneca : les États-Unis investissent dans un traitement contre la COVID-19 | JDM https://t.co/RzFFDtY1RR,original,"","","",https://www.journaldemontreal.com/2020/10/12/astrazeneca--les-etats-unis-investissent-dans-un-traitement-contre-le-covid-19,0,"","","",fr,"",FALSE,0,"","","","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2374311686,Wed Mar 05 20:33:49 +0000 2014,FALSE,"",737,5790,4272,80,Montréal,Michel Guenette,313201,"",http://www.facebook.com/actualitevueetrediger,FALSE,13,2020-10-12,"",17,109,0,0,1,"","",0,1,"","","AstraZeneca, JDM","","","","","","","","","","","","","","","","","","","","",""
1054,1315638792062197764,https://twitter.com/JanvierGeorgia/status/1315638792062197764,Mon Oct 12 13:01:46 +0000 2020,2020-10-12 13:01:46,JanvierGeorgia,"Bill Gates se dit « pas très surpris des dommages de la moelle épinière causés par le vaccin d'AstraZeneca». Qu'à cela ne tienne, il «presse les gouvts et les corporations autour du monde pour créer assez de vaccins pour chaque personne dans la planète»:","Bill Gates se dit «“pas très surpris” des dommages de la  moelle épinière causés par le vaccin d'AstraZeneca». Qu'à cela ne tienne, il «presse les gouvts et les corporations autour du monde pour créer assez de vaccins pour chaque personne dans la planète»: https://t.co/X0n6F69TIu",retweet,"","","","",54,"","","",fr,"","",56,1306792181399801863,IRFMx,2959015403,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1247279518357827592,Mon Apr 06 21:48:36 +0000 2020,FALSE,"Aventurière de l'esprit, exploratrice de l'inconscient, j'écris...comme beaucoup, mais aussi comme personne",11884,226,120,0,"",Georgia Janvier,17271,"","",FALSE,13,2020-10-12,"",49,280,0,0,1,"","",0,1,"","",AstraZeneca,"","","","","","","","","","","","","","","","","","","","",""
